523,118.544677,-0.017583,13.768217,-10.956071
524,119.541330,-0.017668,13.831551,-11.308829
525,120.535931,-0.018787,13.894885,-11.658809
526,121.532208,-0.019357,13.958498,-12.005733
527,122.530201,-0.019786,14.022388,-12.349878
528,123.525802,-0.020802,14.086278,-12.690410
529,124.523031,-0.021646,14.150447,-13.027888
530,125.521760,-0.022193,14.214893,-13.362030
531,126.521866,-0.022324,14.279616,-13.692561
532,127.519559,-0.023469,14.344340,-14.019479
533,128.522369,-0.022860,14.409620,-14.342507
534,129.522606,-0.023252,14.474897,-14.661649
535,130.520433,-0.024951,14.540177,-14.977176
536,131.523189,-0.024777,14.606013,-15.288258
537,132.523409,-0.025881,14.671848,-15.595452
538,133.528572,-0.025397,14.738239,-15.898198
539,134.531023,-0.025878,14.804629,-16.196501
540,135.534610,-0.026221,14.871296,-16.490358
541,136.535457,-0.027416,14.937965,-16.779493
542,137.541308,-0.027550,15.005190,-17.064182
543,138.548140,-0.027386,15.072691,-17.343869
544,139.552193,-0.028106,15.140192,-17.618558
545,140.557400,-0.028970,15.207972,-17.888522
546,141.563545,-0.029295,15.276029,-18.152930
547,142.570805,-0.029733,15.344364,-18.412338
548,143.579071,-0.029858,15.412978,-18.666189
549,144.588424,-0.030055,15.481867,-18.914762
550,145.594982,-0.030820,15.550758,-19.157500
551,146.606480,-0.030644,15.620205,-19.394683
552,147.615229,-0.031213,15.689650,-19.626030
553,148.625080,-0.031419,15.759374,-19.851266
554,149.636102,-0.031647,15.829375,-20.070670
555,150.644505,-0.032530,15.899377,-20.283959
556,151.657915,-0.032257,15.969935,-20.490860
557,152.668786,-0.032800,16.040491,-20.691649
558,153.680914,-0.032899,16.111325,-20.885770
559,154.690594,-0.033636,16.182159,-21.073503
560,155.701686,-0.034069,16.253273,-21.254568
561,156.714247,-0.034300,16.324664,-21.428966
562,157.728334,-0.034427,16.396331,-21.596697
563,158.740175,-0.034868,16.467998,-21.757482
564,159.753698,-0.035061,16.539945,-21.911321
565,160.768908,-0.034830,16.612168,-22.057939
566,161.782134,-0.035060,16.684391,-22.197613
567,162.797284,-0.035267,16.756892,-22.330340
568,163.810558,-0.035454,16.829393,-22.455567
569,164.825911,-0.035474,16.902172,-22.573573
570,165.839620,-0.035819,16.974951,-22.684355
571,166.855576,-0.035844,17.048007,-22.787637
572,167.870089,-0.036262,17.121064,-22.883696
573,168.887035,-0.036205,17.194398,-22.971976
574,169.902726,-0.036332,17.267732,-23.052758
575,170.921095,-0.036382,17.341345,-23.126038
576,171.938391,-0.036399,17.414955,-23.191539
577,172.954768,-0.036388,17.488568,-23.249264
578,173.974160,-0.036452,17.562458,-23.299489
579,174.992826,-0.036546,17.636346,-23.341933
580,176.010897,-0.036396,17.710235,-23.376324
581,177.028507,-0.036558,17.784124,-23.403216
582,178.045762,-0.036751,17.858013,-23.422327
583,179.062801,-0.036701,17.931903,-23.433383
584,-179.916467,-0.036689,18.006070,-23.436663
585,-178.899546,-0.036739,18.079959,-23.432164
586,-177.878671,-0.036882,18.154125,-23.419887
587,-176.861387,-0.036750,18.228013,-23.399554
588,-175.843691,-0.036654,18.301903,-23.371445
589,-174.821701,-0.036740,18.376070,-23.335557
590,-173.802963,-0.036736,18.449956,-23.291892
591,-172.787281,-0.036557,18.523568,-23.240448
592,-171.766919,-0.036309,18.597457,-23.180950
593,-170.749453,-0.036102,18.671067,-23.113954
594,-169.730913,-0.036139,18.744678,-23.039455
595,-168.711162,-0.035866,18.818289,-22.956902
596,-167.690171,-0.036107,18.891899,-22.867127
597,-166.671584,-0.035648,18.965230,-22.769295
598,-165.655311,-0.035236,19.038286,-22.664245
